Id,SalePrice
1588,136656.95785932455
1589,106107.18804687036
1590,142335.12891907096
1591,98809.63377070452
1592,125410.44532268576
1593,116751.97898714733
1594,117893.60000238098
1595,127476.61874039518
1596,228825.03027315022
1597,150644.10716591668
1598,178124.65503906464
1599,178456.89200957568
1600,181376.0212843525
1601,71285.37743260786
1602,122822.86017681075
1603,92485.91599348559
1604,292315.5954864551
1605,249153.7944116778
1606,169986.36928259124
1607,170111.96180084057
1608,188993.9844642456
1609,184428.37784562455
1610,170208.2486993262
1611,157494.58419188095
1612,189799.04397390372
1613,179077.83861787815
1614,127763.4205055476
1615,88550.96862635162
1616,84622.00893953285
1617,94734.34612453
1618,122570.74151075826
1619,126141.72000504544
1620,166243.1166985941
1621,158083.5388176943
1622,138946.82008758784
1623,287359.82101722807
1624,226931.1314741877
1625,134047.63941311778
1626,175172.06736602422
1627,190634.39142342634
1628,282363.1564998461
1629,180669.15869622843
1630,316910.15507585515
1631,201111.10259825364
1632,218251.47587443655
1633,174037.1588616574
1634,181944.30617377933
1635,176495.77108263038
1636,175023.92069451528
1637,180343.26805342018
1638,201063.34924504836
1639,174227.13576130327
1640,249489.8783479232
1641,181287.60099988503
1642,227833.18333390116
1643,225325.0150745573
1644,226136.82393065066
1645,193978.61633846178
1646,152767.4993273918
1647,174485.05642518325
1648,134598.81867247558
1649,141528.4176718191
1650,122777.63990837165
1651,117457.14925882773
1652,100997.21769557292
1653,98955.18079538623
1654,159039.3842624333
1655,145656.18203786656
1656,153557.64387894512
1657,159116.21125509957
1658,154093.62989828203
1659,131113.65495693748
1660,149066.04850668268
1661,423957.9274653967
1662,325465.18615100236
1663,367171.21353925776
1664,471921.9826259595
1665,252996.4846553664
1666,326778.7504594202
1667,312929.1144145899
1668,320551.5791325364
1669,264119.1921703759
1670,322321.2798660758
1671,291555.9303626412
1672,450420.4155377258
1673,301897.49771891534
1674,241914.79714150526
1675,190858.41834355285
1676,198706.41386416304
1677,199374.10082728477
1678,418702.39982836234
1679,362105.18657194433
1680,317902.22019220394
1681,240198.37756395174
1682,298543.8171791563
1683,187210.22552391517
1684,175951.5374573604
1685,174787.55210408583
1686,175887.37175817406
1687,171346.85574035152
1688,195005.63046334343
1689,195035.40136904837
1690,186918.88194273837
1691,180531.69180943083
1692,243816.7347155308
1693,174364.79629380206
1694,179121.95608346033
1695,171940.35400856828
1696,270593.6378219994
1697,172598.21240354463
1698,338086.7717339742
1699,313629.76484724355
1700,237907.46427820524
1701,268388.6302262184
1702,254325.79316737625
1703,257021.68438071248
1704,305535.4802942852
1705,224583.02816488818
1706,453408.7651426273
1707,195031.26787561772
1708,196461.0151671808
1709,246806.31741642248
1710,223347.11398295412
1711,255098.2847685373
1712,266591.00964374
1713,256710.45251722424
1714,210202.12965899528
1715,205665.00310867437
1716,184892.9293044055
1717,178546.07488663404
1718,130475.7965746871
1719,199064.9697260445
1720,234136.58642412428
1721,179011.40895067007
1722,114858.77411360122
1723,154220.31888110586
1724,200577.620345349
1725,226296.0637403852
1726,188277.2591188637
1727,183258.55546408793
1728,188295.06255571457
1729,166463.52849089977
1730,173948.65467381783
1731,117198.77091976065
1732,129483.09204069943
1733,134060.29122527395
1734,126541.90219522672
1735,126581.0112051115
1736,114933.08941116641
1737,351783.2763914782
1738,221708.21853985247
1739,286510.6943198087
1740,230867.98381427315
1741,191730.619602596
1742,161896.6707923163
1743,170554.32581533832
1744,285585.3056577823
1745,203973.09907302074
1746,187898.106326021
1747,219756.01191688207
1748,185486.36637385807
1749,161472.02278799366
1750,150752.9279788824
1751,230052.35724690085
1752,124246.99760716014
1753,153299.309370672
1754,215227.91793546788
1755,164694.77850216549
1756,119772.90871551128
1757,119096.86023883722
1758,155910.5031144579
1759,176278.43455070443
1760,159288.52895833142
1761,162944.41037096494
1762,169997.27780756901
1763,160838.65307224743
1764,119855.52255062018
1765,202514.61135396888
1766,171605.49696834062
1767,184151.79829508893
1768,141853.33363054317
1769,173756.0664247614
1770,137009.87953481692
1771,140708.6815064036
1772,128106.93292739641
1773,152170.99637198122
1774,148196.7837722928
1775,139651.79444224993
1776,119495.99569198015
1777,118356.40706542306
1778,127752.42656393249
1779,108614.42862411891
1780,170110.12576459744
1781,138169.3462216066
1782,106262.01600721944
1783,121358.5399635911
1784,89045.82396101061
1785,114106.4133321346
1786,168620.2826657216
1787,146947.87716669714
1788,66664.9123131418
1789,98293.07321892251
1790,81563.16571202641
1791,262401.1507315143
1792,154584.67918707553
1793,150690.74053637983
1794,140688.83333273715
1795,141920.98724406183
1796,121374.70390128558
1797,138049.8179568726
1798,129097.05855576413
1799,117335.94676041277
1800,134142.14987556275
1801,124139.91112319019
1802,135306.2673876339
1803,156273.46656230223
1804,138256.26017578106
1805,142196.7706954847
1806,122979.34416608588
1807,156626.73762166602
1808,113898.71000593882
1809,112926.33195673721
1810,136003.02959567896
1811,123018.17336462333
1812,114991.28259705822
1813,126500.96551742029
1814,90184.96101513079
1815,70763.6344408393
1816,95027.84787377913
1817,110957.84684632282
1818,147236.8446689102
1819,123015.42731871022
1820,85831.43889662214
1821,116601.48084043535
1822,141072.61714316008
1823,65735.46992793368
1824,133925.3436868803
1825,135053.386569968
1826,106910.19094753005
1827,98945.92462129646
1828,131826.68278475056
1829,114498.1772530501
1830,157733.2216604132
1831,147351.23465845964
1832,125339.5066797388
1833,170163.25964409127
1834,129233.43761818986
1835,137816.229192286
1836,116770.04250781088
1837,86177.87327736443
1838,131183.08912108885
1839,88022.11950631591
1840,158161.84828937412
1841,138042.81845436926
1842,98325.38891850808
1843,143707.3590875435
1844,141322.82917159444
1845,162285.77839643808
1846,158793.91097222842
1847,164084.90171031313
1848,63688.784420282755
1849,97295.40611212784
1850,128001.18665246801
1851,139742.9091007225
1852,136221.93496650486
1853,134178.000646563
1854,149606.14096489866
1855,159253.3913339663
1856,232290.86491886625
1857,142168.13010302946
1858,133015.71930888796
1859,116447.36403123218
1860,162176.3585133354
1861,116135.06564325935
1862,283593.256392013
1863,283593.256392013
1864,283593.256392013
1865,306461.85507114424
1866,318900.45723941387
1867,233826.9873717096
1868,322588.4406659643
1869,214275.3467727617
1870,209536.2126329047
1871,240427.8394463543
1872,170453.0316695782
1873,221412.7504227365
1874,140408.1963641156
1875,202877.1605326227
1876,210434.83981853083
1877,216682.10201525397
1878,195986.24005551724
1879,124644.41403691102
1880,132862.58981644895
1881,241104.0748718515
1882,251637.67718102643
1883,194985.96964723346
1884,204430.55106988404
1885,265453.86280927045
1886,309579.1797056633
1887,185964.2829635681
1888,289976.9173115314
1889,163369.03015856788
1890,136511.25126833032
1891,145660.54711434548
1892,116454.37135477024
1893,137540.48720101416
1894,132460.08020051706
1895,155256.50309911033
1896,148607.7686945234
1897,150833.2357058548
1898,132910.9158076278
1899,134191.3299666939
1900,144101.55602080908
1901,157890.31493222463
1902,129748.84679986395
1903,244938.96210133855
1904,144288.79001730258
1905,166932.97023559918
1906,129895.91449793009
1907,195610.62676278103
1908,129827.04559403767
1909,147191.68418359873
1910,139705.15261937008
1911,185338.7190429645
1912,249572.0200906787
1913,128679.23881860307
1914,81907.05695364618
1915,314391.14598068746
1916,71347.54841182429
1917,244348.91467636038
1918,129747.48121316273
1919,166545.51002888623
1920,172773.6149717576
1921,372885.90456176625
1922,298087.312074533
1923,180452.50539762515
1924,190101.08088842494
1925,208376.45905745524
1926,375020.25604198227
1927,140284.21639097968
1928,164258.18636541438
1929,128091.8325888118
1930,148667.08502877387
1931,130677.26014367725
1932,150762.7377936171
1933,170447.18663795793
1934,186346.8846451559
1935,177214.59907561284
1936,205978.31943344336
1937,176715.4479638542
1938,159171.44791450608
1939,253571.65006579188
1940,183163.28554871894
1941,176966.9664936032
1942,196045.42458773535
1943,199796.39461867377
1944,295600.75735519466
1945,346068.7783341644
1946,163084.0089698391
1947,312568.79023061175
1948,168157.75753833374
1949,219769.14491098415
1950,188023.68099141057
1951,267471.1340343418
1952,199490.18280465403
1953,161483.10985395062
1954,190161.24994594572
1955,138620.6412796806
1956,303942.452074472
1957,177121.90204870526
1958,306726.5527049201
1959,158974.0261678745
1960,120041.77263745485
1961,123361.92958456646
1962,97102.79362402816
1963,98514.69751328995
1964,118437.00251789828
1965,163842.99836530315
1966,145216.16585315744
1967,268801.7954676843
1968,392581.0303076952
1969,351929.7736950171
1970,378536.15125233075
1971,428735.3750116128
1972,371841.77118527034
1973,258825.92920042019
1974,305442.8919465941
1975,434515.3277025079
1976,297887.4210847482
1977,386766.39407899627
1978,320872.05642590206
1979,301173.81816029554
1980,193630.96837858087
1981,344390.49101695523
1982,220277.324773499
1983,201687.75441224643
1984,180749.8573155374
1985,210040.28031278745
1986,238524.85791027633
1987,177794.8551635106
1988,175876.3396853685
1989,197050.85753792274
1990,220645.0555560524
1991,199374.10082728477
1992,217389.9462963288
1993,171861.8848838042
1994,239363.1301193276
1995,191440.41141795274
1996,291975.72790917015
1997,297500.2094285057
1998,346345.6565321618
1999,246097.25436230982
2000,309560.69144230126
2001,273240.42545691266
2002,232572.04288312004
2003,247004.03917424448
2004,272015.45933298
2005,232416.44418796568
2006,195922.60789297396
2007,254842.20000470316
2008,196388.82656508096
2009,194351.8188622509
2010,179671.06932410708
2011,139241.9323085282
2012,179758.2763726428
2013,179473.29881581324
2014,199264.3985461339
2015,181152.41124133498
2016,204151.01473415698
2017,200188.3830188486
2018,121533.66342143716
2019,122200.03140790662
2020,130577.58973945049
2021,120529.4744681492
2022,163737.20737272382
2023,146416.09376598898
2024,231027.0207536129
2025,390929.96837216604
2026,183147.68263949623
2027,156269.71432481433
2028,160050.27913711892
2029,170650.34042859156
2030,295801.9700147155
2031,215638.74279081746
2032,242265.0512582631
2033,284290.96468520124
2034,165963.19812456393
2035,224782.05354312024
2036,193156.25554818372
2037,199013.56772526534
2038,263333.0891652881
2039,200213.26451602177
2040,330414.6339047145
2041,255101.17306490292
2042,192929.38817971395
2043,169365.51191345867
2044,184080.23840659345
2045,189774.08216707344
2046,139322.4299804347
2047,156518.19097550333
2048,126971.59290113978
2049,135524.06771259828
2050,196281.47510475322
2051,97863.9290200122
2052,125269.91425700723
2053,136591.98975804698
2054,84943.44875401817
2055,143032.54184302292
2056,125873.45924073338
2057,131383.53182412838
2058,185127.30874232008
2059,155775.651707439
2060,149314.96506490788
2061,154634.5621058069
2062,130298.78060842612
2063,111188.55717931195
2064,138205.88429488256
2065,122843.6279582057
2066,163713.0580789153
2067,131953.0530243571
2068,135775.5782417458
2069,92774.40488273793
2070,99084.4429636081
2071,87385.81936708723
2072,141499.20119657152
2073,126386.3007041373
2074,167251.94828678353
2075,148959.56886180578
2076,120945.19507455885
2077,142597.2238890757
2078,131840.01761372547
2079,127009.73646466133
2080,121713.64391795058
2081,131020.6925034559
2082,136818.23544898958
2083,133761.54019964847
2084,107920.11451676545
2085,133803.899814319
2086,153630.48753298604
2087,124535.15266145984
2088,104084.63337137683
2089,98252.66184820305
2090,133723.52826766853
2091,121448.8361691515
2092,127795.98776125233
2093,144222.51733540767
2094,121595.26871851698
2095,173831.87237394316
2096,93825.17677598301
2097,85814.97731455349
2098,132697.5409918133
2099,62355.940937462234
2100,101469.24405361581
2101,130490.94654365222
2102,134394.98951900474
2103,96946.07429586051
2104,141509.98671883292
2105,114704.33289938155
2106,83208.17621610429
2107,189578.27617767543
2108,120831.40116373848
2109,118076.12463920517
2110,126659.7974637196
2111,148699.31523717317
2112,143699.02408791817
2113,123212.05890544193
2114,112917.64017703588
2115,149137.08343913002
2116,114134.77666079013
2117,138054.21385534515
2118,133254.797393401
2119,103723.58176910355
2120,119811.70177667563
2121,119762.83622037935
2122,88949.8878336384
2123,95339.87450100639
2124,177543.45807490428
2125,134980.1843879246
2126,153110.32476189148
2127,156590.42720786552
2128,136352.23917944994
2129,98467.53292654397
2130,138713.53178194366
2131,190789.6812300625
2132,108172.93733425913
2133,105570.97595311143
2134,133343.4421696541
2135,96853.85075642575
2136,97267.77782109857
2137,124826.01707480974
2138,138588.21102017368
2139,145250.05528814567
2140,131376.45914250548
2141,152368.59432582735
2142,139715.23378012187
2143,142622.94538010933
2144,140212.53260044145
2145,129512.09837279841
2146,165885.98204810923
2147,189523.00129250542
2148,131479.95499392544
2149,135950.43944836163
2150,200687.14567056563
2151,127223.3840601915
2152,170244.4202100917
2153,169698.3544721741
2154,115416.8715657828
2155,127806.60063978963
2156,252136.74363372798
2157,229650.50157193295
2158,229067.9709095165
2159,210386.7167117112
2160,173258.6098809465
2161,256623.76451258842
2162,420982.1517147902
2163,328059.63934413507
2164,234014.0862143156
2165,173263.85961401596
2166,143179.65810400323
2167,210189.21454615533
2168,202810.6537662852
2169,183241.44374298863
2170,219393.46929153692
2171,145175.94982777134
2172,143041.0801499859
2173,121655.05417321164
2174,248758.06993085347
2175,282819.11083882424
2176,311602.1068882526
2177,261407.96617513645
2178,213660.3521794905
2179,140300.6114386156
2180,232461.7866781895
2181,190743.84690922635
2182,223638.59858283898
2183,194988.18185496554
2184,135140.93718274412
2185,142091.3212585587
2186,160725.24264580227
2187,139435.61685098003
2188,159451.61171598287
2189,191970.46978324192
2190,87883.92857391186
2191,89926.29500301693
2192,91253.75023202121
2193,88642.17267329119
2194,91163.81722368031
2195,119915.63140488704
2196,105402.74721800197
2197,100218.90054232172
2198,158212.55091546217
2199,198670.0074884742
2200,139704.4976031324
2201,122233.07493174587
2202,157940.5846139492
2203,155648.26420137638
2204,159070.85033335164
2205,119874.63810344542
2206,141362.29616300765
2207,217856.2955347549
2208,219776.92034850607
2209,252743.64980532855
2210,141537.424011717
2211,109761.52774752732
2212,99142.00898634415
2213,105549.580109647
2214,132786.6786687772
2215,91291.87854847238
2216,150768.88775976974
2217,83487.84801969875
2218,94551.10393813075
2219,82931.37178190645
2220,74977.14154550736
2221,304651.8793835919
2222,277183.3415675906
2223,290379.12394872884
2224,228894.83422818323
2225,121561.13330175806
2226,181303.06076145184
2227,175980.4429298428
2228,251904.34011830526
2229,228823.05197907303
2230,169866.91094751513
2231,200073.70644867717
2232,190016.46217946906
2233,167559.8036281469
2234,233244.0848348477
2235,207845.1926509838
2236,289465.76283177227
2237,356180.17703612655
2238,216834.47243689297
2239,116951.58035578635
2240,161765.514288427
2241,142346.87901404037
2242,145088.38905940217
2243,144642.37819612693
2244,93605.13075798684
2245,100335.56397728328
2246,138226.90482668125
2247,102378.59048707613
2248,124435.9778355699
2249,127174.39234592787
2250,132521.21806668394
2251,125033.12530550594
2252,199087.55240780427
2253,170992.28515373004
2254,174976.2467936455
2255,197219.5074690169
2256,171447.4861360336
2257,184758.1379574263
2258,172214.7441356346
2259,177435.1993452511
2260,154611.1177924766
2261,169157.36487824874
2262,203033.23868598623
2263,320758.3097983525
2264,426096.86532831227
2265,147895.4352162724
2266,282813.6584942973
2267,359126.70067101886
2268,354745.86929109815
2269,159885.13008007573
2270,168037.37932033886
2271,223769.88765235222
2272,202774.09328679348
2273,161251.00233462267
2274,164728.19814289646
2275,164231.76017709452
2276,175708.863774432
2277,215174.05328128452
2278,145441.53795325587
2279,118112.50936376327
2280,120395.83378198039
2281,182386.3671022
2282,182118.16812122843
2283,103119.52058880361
2284,117540.968651971
2285,143387.08858968408
2286,130454.63559439343
2287,322832.63922294154
2288,249350.94546486659
2289,370928.2785521035
2290,382418.90157306404
2291,304510.38464717753
2292,384714.81454844796
2293,442369.7195375145
2294,366489.2951939745
2295,414416.03314775357
2296,253409.30432082564
2297,269793.0571752858
2298,259821.62773855883
2299,399704.0587658931
2300,304673.3100401637
2301,258803.3492220752
2302,241621.27182497908
2303,238766.28092833364
2304,225912.03561103216
2305,200185.14657566906
2306,198025.91255006372
2307,186584.84140827204
2308,218625.38606471865
2309,272909.6568552541
2310,199642.938133962
2311,191450.1915658771
2312,188009.71287355633
2313,171488.26942000055
2314,171489.56795671763
2315,173175.94982238574
2316,172722.59393972668
2317,179062.47194604744
2318,177147.27440340663
2319,176130.1878976442
2320,183673.99954002837
2321,262241.5403452876
2322,173597.48777570095
2323,165268.64491001522
2324,172488.05592627986
2325,195689.54916861412
2326,170945.00178070331
2327,214306.16598407546
2328,220225.35861186322
2329,182800.13436478324
2330,177577.72059453122
2331,353137.4416895968
2332,331581.0998321479
2333,297920.69989977666
2334,257689.23295607086
2335,255290.16807047947
2336,333920.38697415846
2337,193210.38708850087
2338,288137.39890997246
2339,230653.5532805777
2340,379626.21813592134
2341,198037.1728845911
2342,222704.67584204668
2343,210570.2639715151
2344,191511.67164488978
2345,222653.03828788904
2346,194403.65354512152
2347,194358.2887631257
2348,212990.7476415433
2349,183819.3990895759
2350,274178.2635005202
2351,226030.3679378332
2352,254219.96620154858
2353,300104.1269908324
2354,127301.82609854624
2355,140451.88692149977
2356,153201.5897335262
2357,204949.21134172066
2358,202704.3896044479
2359,135584.82096974907
2360,121306.34846904366
2361,138943.3056447974
2362,248310.46055160512
2363,136169.82194708227
2364,155241.2289040207
2365,240424.5344117583
2366,170974.84855570048
2367,198629.39531673165
2368,196292.38167181553
2369,199414.85395446635
2370,170524.1750621866
2371,163485.37740600642
2372,191373.83583273413
2373,241442.63883690297
2374,286383.74162929074
2375,229491.4509939941
2376,298250.76967742835
2377,317846.5968552674
2378,136832.64822594702
2379,228935.83373068194
2380,146328.93296465854
2381,150147.55474170455
2382,177905.5929935995
2383,204599.1789492966
2384,233525.02098475042
2385,152693.7899706385
2386,145721.2054787801
2387,124145.97633310006
2388,104909.75489514563
2389,139157.42051282065
2390,143260.98042182004
2391,133115.25716475022
2392,115593.33253915882
2393,148179.38094856168
2394,146024.59762254386
2395,175744.11930699297
2396,156678.28825888733
2397,179100.43277973824
2398,108456.42273952505
2399,77537.42193408437
2400,70878.16278937654
2401,115220.78786672324
2402,137917.49447502315
2403,138138.22173847826
2404,153426.1338804807
2405,161772.2003241337
2406,135903.63654070688
2407,134294.44187626685
2408,137151.25344903578
2409,141451.34867211818
2410,193081.32337233025
2411,122399.92921168887
2412,156785.52070622632
2413,122635.58831094943
2414,131135.63573849303
2415,141171.26844331628
2416,132749.7393638434
2417,132802.27642864073
2418,118360.4724258595
2419,132765.54423156887
2420,127494.09103016564
2421,151195.05889019283
2422,122043.91924426389
2423,109553.41506292972
2424,147060.1747535086
2425,137410.3604349206
2426,127437.20926271306
2427,109662.59829860782
2428,185792.59374800455
2429,115881.98044663788
2430,137379.06569716657
2431,137308.28868436025
2432,133524.46677770466
2433,147000.21590653108
2434,142753.26378020656
2435,172441.15058442144
2436,98898.97668514475
2437,118223.86775445037
2438,125080.4246095384
2439,116640.9059285762
2440,123522.64898857722
2441,123714.10480433464
2442,114032.63761730895
2443,128091.51456806847
2444,126284.93437102553
2445,88488.65792278241
2446,110465.16808091133
2447,154684.66075490002
2448,171980.05199098625
2449,110381.40752675942
2450,141047.07464512382
2451,135003.75402218182
2452,182906.45314032916
2453,97944.02146522896
2454,115836.00081775048
2455,121778.70573552541
2456,130879.1662274668
2457,119947.2540331154
2458,153711.23178861092
2459,108024.71988553467
2460,134519.3532625231
2461,121538.84438184883
2462,119525.91021204519
2463,115896.25027382224
2464,160351.8787229393
2465,126301.9669162463
2466,118237.1407857681
2467,152616.6331472775
2468,109520.79520728295
2469,101610.78763278441
2470,191737.3440848215
2471,196365.58256836343
2472,168234.42170560535
2473,120439.07476785276
2474,105610.58862725309
2475,215200.55378603758
2476,112747.40562249489
2477,131489.40888033353
2478,175595.76231112258
2479,123102.62670861393
2480,130423.01374795675
2481,136344.8809303142
2482,130943.43197858178
2483,118509.05607236187
2484,127801.62873365916
2485,120061.74261105254
2486,150130.74283277115
2487,187202.3761413728
2488,161028.5477164903
2489,164384.81625239816
2490,155059.66235050606
2491,98583.7883598412
2492,170914.589351554
2493,144550.48623575145
2494,171721.87951049051
2495,97868.51808639412
2496,205501.5114614341
2497,140359.20751960846
2498,122351.99807229706
2499,96809.41998184026
2500,126252.35477360572
2501,144782.63520643796
2502,140386.78417416394
2503,104191.59391638525
2504,181189.54205882715
2505,212784.4033237063
2506,250277.3474273739
2507,279848.8286255786
2508,250277.3474273739
2509,223354.6828382823
2510,230534.35684035023
2511,188563.87547046074
2512,204463.6324005899
2513,217603.76462918415
2514,214763.87708549816
2515,146778.38010063465
2516,170483.10898010342
2517,132904.3039737003
2518,138548.50361043098
2519,228354.31026842658
2520,222873.274931681
2521,197520.99125867244
2522,226631.53302299845
2523,130658.8785013029
2524,143974.52868731582
2525,144248.54136499634
2526,141568.24590301467
2527,119518.51296276262
2528,124223.23664454288
2529,131279.61880436388
2530,119743.84666596644
2531,235027.81944126275
2532,233040.25001898865
2533,192430.1514900345
2534,249979.45413174492
2535,291459.7345680702
2536,230164.9810998593
2537,206307.47226803686
2538,195845.8324435447
2539,184811.89559008312
2540,180286.9842171536
2541,179488.93141982157
2542,174957.77535194048
2543,128767.47046688339
2544,116629.66115082864
2545,143205.13443885575
2546,144384.3631179057
2547,145444.14008549968
2548,129275.26762173047
2549,166621.84211048431
2550,399412.88488970825
2551,147286.78245472512
2552,122824.26990878937
2553,90815.13913671923
2554,116979.78629219955
2555,106635.6559184459
2556,113671.33292687747
2557,121516.18371069193
2558,152885.3833710825
2559,116687.07198166745
2560,145729.6105923106
2561,129310.99890524703
2562,145554.75855867303
2563,137124.12669814067
2564,161559.57300409616
2565,112816.57630722279
2566,134258.91265199427
2567,128584.06610518119
2568,173319.82771990946
2569,188730.65637756884
2570,141012.99688432258
2571,179218.5712215218
2572,149055.4016956234
2573,218817.31661169688
2574,250868.8864825926
2575,129817.63357090896
2576,112846.9959362159
2577,128976.2313922983
2578,95860.33017256815
2579,72775.50389112874
2580,126173.70989475511
2581,136907.06581847233
2582,124211.34692180263
2583,271247.06993125123
2584,171151.05624795723
2585,194688.65947723854
2586,224335.54353664131
2587,218293.61837027827
2588,124553.71390587118
2589,150390.92651433733
2590,199466.06055045288
2591,189200.5577397678
2592,217744.8306829363
2593,228295.70454699613
2594,179414.42566424105
2595,189445.10156871716
2596,334632.08294675633
2597,190730.6184424522
2598,263527.02121534606
2599,279950.4050941232
2600,122962.9297938891
2601,137834.4369269573
2602,94327.7090485186
2603,97050.28480135358
2604,93625.92772287413
2605,89036.13013209315
2606,148848.18449705557
2607,179666.76301708617
2608,195643.41517510396
2609,159679.15680015896
2610,115707.18014708701
2611,145513.05980006105
2612,141893.15389796058
2613,125150.47168693799
2614,123199.6208955221
2615,131117.56646832553
2616,144476.60551025788
2617,225060.4126560223
2618,170915.98793079075
2619,222684.21261214258
2620,178084.14205079523
2621,178770.58939669008
2622,178395.2407009639
2623,236631.789688027
2624,289136.3237311242
2625,278073.95300810656
2626,159498.83395761024
2627,173413.06045702225
2628,383967.37563614966
2629,384277.9517904823
2630,309340.692680784
2631,428552.5163516114
2632,331808.60683067946
2633,309004.3062149806
2634,360197.03129194607
2635,156058.82026757684
2636,195485.91763633335
2637,150859.25908315866
2638,236920.16479853756
2639,177970.69011124776
2640,151496.78525086175
2641,115968.6520096401
2642,187556.94316194046
2643,103924.24139220662
2644,152214.14440649477
2645,100162.58255520469
2646,100520.34245455544
2647,103599.6817952884
2648,146786.33070553947
2649,141655.70066964085
2650,138479.0311542801
2651,153916.78962510498
2652,412156.0149718302
2653,250337.19146856773
2654,243712.43999265897
2655,358792.7362009901
2656,299371.16304136126
2657,329985.6321211579
2658,266702.41605272033
2659,272026.2543073547
2660,330301.20774845564
2661,341620.4376297616
2662,339285.58545157936
2663,292165.20361152483
2664,257984.4757269912
2665,320011.0081864971
2666,270670.61230407807
2667,173121.94515436667
2668,183635.1797687805
2669,181273.50504464976
2670,287023.182638017
2671,183635.1797687805
2672,191785.84207501265
2673,216393.83706236226
2674,227591.43314620614
2675,177880.41884378632
2676,195088.52397804585
2677,215858.78693019284
2678,218809.66606192605
2679,269349.0295373515
2680,284080.7751947326
2681,388608.21785615827
2682,307739.7083676632
2683,460943.2081994952
2684,313440.4591195675
2685,313206.328339826
2686,267141.986211809
2687,305116.8198546707
2688,202952.66539575474
2689,191057.21306178294
2690,402194.8336487737
2691,204438.45406927407
2692,128777.10824535025
2693,194842.12309884813
2694,127546.79990518869
2695,177929.55295723336
2696,176022.3169331512
2697,196321.37306965466
2698,204236.20173292665
2699,177979.50846210177
2700,162005.4689555723
2701,169443.77272453991
2702,130064.93112810742
2703,125314.9595959552
2704,146738.30845043305
2705,127760.631141179
2706,118640.58559781215
2707,119735.09897181166
2708,129050.70179220806
2709,117639.42385222542
2710,124622.99037438857
2711,269917.67996610084
2712,355046.0882790049
2713,179451.63346999336
2714,150982.2690989072
2715,163439.77676240212
2716,151611.84264433236
2717,189706.065670107
2718,223114.78172322753
2719,141973.28416445584
2720,156869.54364706718
2721,144100.57783307854
2722,154712.3969033698
2723,149620.6651759243
2724,128751.28481430543
2725,134594.34767786626
2726,141325.91126021737
2727,183493.41669531772
2728,164244.93993527332
2729,150227.05707663295
2730,139346.88583808465
2731,115368.2560030769
2732,124647.1728763197
2733,171432.4736266876
2734,148383.1146987022
