234,"<bound method DataFrame.median of         Id  MSSubClass MSZoning    ...     SaleType  SaleCondition SalePrice
0        1          60       RL    ...           WD         Normal    208500
1        2          20       RL    ...           WD         Normal    181500
2        3          60       RL    ...           WD         Normal    223500
3        4          70       RL    ...           WD        Abnorml    140000
4        5          60       RL    ...           WD         Normal    250000
5        6          50       RL    ...           WD         Normal    143000
6        7          20       RL    ...           WD         Normal    307000
7        8          60       RL    ...           WD         Normal    200000
8        9          50       RM    ...           WD        Abnorml    129900
9       10         190       RL    ...           WD         Normal    118000
10      11          20       RL    ...           WD         Normal    129500
11      12          60       RL    ...          New        Partial    345000
12      13          20       RL    ...           WD         Normal    144000
13      14          20       RL    ...          New        Partial    279500
14      15          20       RL    ...           WD         Normal    157000
15      16          45       RM    ...           WD         Normal    132000
16      17          20       RL    ...           WD         Normal    149000
17      18          90       RL    ...           WD         Normal     90000
18      19          20       RL    ...           WD         Normal    159000
19      20          20       RL    ...          COD        Abnorml    139000
20      21          60       RL    ...          New        Partial    325300
21      22          45       RM    ...           WD         Normal    139400
22      23          20       RL    ...           WD         Normal    230000
23      24         120       RM    ...           WD         Normal    129900
24      25          20       RL    ...           WD         Normal    154000
25      26          20       RL    ...           WD         Normal    256300
26      27          20       RL    ...           WD         Normal    134800
27      28          20       RL    ...           WD         Normal    306000
28      29          20       RL    ...           WD         Normal    207500
29      30          30       RM    ...           WD         Normal     68500
...    ...         ...      ...    ...          ...            ...       ...
1430  1431          60       RL    ...           WD         Normal    192140
1431  1432         120       RL    ...           WD         Normal    143750
1432  1433          30       RL    ...           WD         Normal     64500
1433  1434          60       RL    ...           WD         Normal    186500
1434  1435          20       RL    ...           WD         Normal    160000
1435  1436          20       RL    ...          COD        Abnorml    174000
1436  1437          20       RL    ...           WD         Normal    120500
1437  1438          20       RL    ...          New        Partial    394617
1438  1439          20       RM    ...           WD         Normal    149700
1439  1440          60       RL    ...           WD         Normal    197000
1440  1441          70       RL    ...           WD         Normal    191000
1441  1442         120       RM    ...           WD         Normal    149300
1442  1443          60       FV    ...           WD         Normal    310000
1443  1444          30       RL    ...           WD         Normal    121000
1444  1445          20       RL    ...           WD         Normal    179600
1445  1446          85       RL    ...           WD         Normal    129000
1446  1447          20       RL    ...           WD         Normal    157900
1447  1448          60       RL    ...           WD         Normal    240000
1448  1449          50       RL    ...           WD         Normal    112000
1449  1450         180       RM    ...           WD        Abnorml     92000
1450  1451          90       RL    ...           WD         Normal    136000
1451  1452          20       RL    ...          New        Partial    287090
1452  1453         180       RM    ...           WD         Normal    145000
1453  1454          20       RL    ...           WD        Abnorml     84500
1454  1455          20       FV    ...           WD         Normal    185000
1455  1456          60       RL    ...           WD         Normal    175000
1456  1457          20       RL    ...           WD         Normal    210000
1457  1458          70       RL    ...           WD         Normal    266500
1458  1459          20       RL    ...           WD         Normal    142125
1459  1460          20       RL    ...           WD         Normal    147500

[1460 rows x 76 columns]>"
235,604.0
236,98.0
237,0.0
238,254.0
239,0.0
240,36.0
241,0.0
242,0.0
243,0.0
244,0.0
245,102.0
246,0.0
247,0.0
248,101.0
249,472.0
250,0.0
251,481.0
252,0.0
253,108.0
254,0.0
255,302.0
256,0.0
257,180.0
258,172.0
259,0.0
260,399.0
261,270.0
262,46.0
263,0.0
264,0.0
265,210.0
266,0.0
267,0.0
268,0.0
269,174.0
270,0.0
271,0.0
272,348.0
273,183.0
274,0.0
275,0.0
276,0.0
277,0.0
278,315.0
279,299.0
280,340.0
281,68.0
282,166.0
283,72.0
284,0.0
285,0.0
286,0.0
287,0.0
288,31.0
289,0.0
290,0.0
291,0.0
292,0.0
293,34.0
294,238.0
295,0.0
296,0.0
297,1600.0
298,365.0
299,0.0
300,56.0
301,0.0
302,150.0
303,0.0
304,0.0
305,246.0
306,246.0
307,0.0
308,0.0
309,0.0
310,112.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,278.0
317,0.0
318,256.0
319,225.0
320,370.0
321,388.0
322,172.0
323,0.0
324,300.0
325,0.0
326,0.0
327,175.0
328,0.0
329,0.0
330,84.0
331,0.0
332,296.0
333,146.0
334,0.0
335,0.0
336,200.0
337,113.0
338,0.0
339,176.0
340,0.0
341,0.0
342,340.0
343,616.0
344,0.0
345,0.0
346,0.0
347,30.0
348,106.0
349,870.0
350,362.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,106.0
357,0.0
358,120.0
359,530.0
360,0.0
361,0.0
362,500.0
363,510.0
364,120.0
365,0.0
366,247.0
367,305.0
368,200.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,350.0
379,16.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,16.0
386,0.0
387,255.0
388,125.0
389,272.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,288.0
398,0.0
399,100.0
400,0.0
401,0.0
402,0.0
403,650.0
404,0.0
405,0.0
406,0.0
407,0.0
408,350.0
409,100.0
410,0.0
411,0.0
412,432.0
413,0.0
414,0.0
415,0.0
416,203.0
417,0.0
418,0.0
419,0.0
420,200.0
421,126.0
422,0.0
423,473.0
424,74.0
425,0.0
426,145.0
427,0.0
428,108.0
429,0.0
430,232.0
431,0.0
432,376.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,200.0
441,270.0
442,0.0
443,72.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,42.0
453,0.0
454,0.0
455,320.0
456,0.0
457,0.0
458,0.0
459,161.0
460,110.0
461,0.0
462,0.0
463,0.0
464,136.0
465,18.0
466,0.0
467,224.0
468,248.0
469,120.0
470,0.0
471,0.0
472,80.0
473,304.0
474,0.0
475,0.0
476,215.0
477,772.0
478,336.0
479,435.0
480,378.0
481,562.0
482,0.0
483,116.0
484,0.0
485,0.0
486,168.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,89.0
499,0.0
500,285.0
501,0.0
502,0.0
503,0.0
504,0.0
505,360.0
506,125.0
507,0.0
508,0.0
509,132.0
510,70.0
511,94.0
512,0.0
513,0.0
514,0.0
515,305.0
516,333.0
517,921.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,762.0
524,594.0
525,0.0
526,0.0
527,268.0
528,0.0
529,"<bound method DataFrame.median of         Id  MSSubClass MSZoning    ...     SaleType  SaleCondition SalePrice
0        1          60       RL    ...           WD         Normal    208500
1        2          20       RL    ...           WD         Normal    181500
2        3          60       RL    ...           WD         Normal    223500
3        4          70       RL    ...           WD        Abnorml    140000
4        5          60       RL    ...           WD         Normal    250000
5        6          50       RL    ...           WD         Normal    143000
6        7          20       RL    ...           WD         Normal    307000
7        8          60       RL    ...           WD         Normal    200000
8        9          50       RM    ...           WD        Abnorml    129900
9       10         190       RL    ...           WD         Normal    118000
10      11          20       RL    ...           WD         Normal    129500
11      12          60       RL    ...          New        Partial    345000
12      13          20       RL    ...           WD         Normal    144000
13      14          20       RL    ...          New        Partial    279500
14      15          20       RL    ...           WD         Normal    157000
15      16          45       RM    ...           WD         Normal    132000
16      17          20       RL    ...           WD         Normal    149000
17      18          90       RL    ...           WD         Normal     90000
18      19          20       RL    ...           WD         Normal    159000
19      20          20       RL    ...          COD        Abnorml    139000
20      21          60       RL    ...          New        Partial    325300
21      22          45       RM    ...           WD         Normal    139400
22      23          20       RL    ...           WD         Normal    230000
23      24         120       RM    ...           WD         Normal    129900
24      25          20       RL    ...           WD         Normal    154000
25      26          20       RL    ...           WD         Normal    256300
26      27          20       RL    ...           WD         Normal    134800
27      28          20       RL    ...           WD         Normal    306000
28      29          20       RL    ...           WD         Normal    207500
29      30          30       RM    ...           WD         Normal     68500
...    ...         ...      ...    ...          ...            ...       ...
1430  1431          60       RL    ...           WD         Normal    192140
1431  1432         120       RL    ...           WD         Normal    143750
1432  1433          30       RL    ...           WD         Normal     64500
1433  1434          60       RL    ...           WD         Normal    186500
1434  1435          20       RL    ...           WD         Normal    160000
1435  1436          20       RL    ...          COD        Abnorml    174000
1436  1437          20       RL    ...           WD         Normal    120500
1437  1438          20       RL    ...          New        Partial    394617
1438  1439          20       RM    ...           WD         Normal    149700
1439  1440          60       RL    ...           WD         Normal    197000
1440  1441          70       RL    ...           WD         Normal    191000
1441  1442         120       RM    ...           WD         Normal    149300
1442  1443          60       FV    ...           WD         Normal    310000
1443  1444          30       RL    ...           WD         Normal    121000
1444  1445          20       RL    ...           WD         Normal    179600
1445  1446          85       RL    ...           WD         Normal    129000
1446  1447          20       RL    ...           WD         Normal    157900
1447  1448          60       RL    ...           WD         Normal    240000
1448  1449          50       RL    ...           WD         Normal    112000
1449  1450         180       RM    ...           WD        Abnorml     92000
1450  1451          90       RL    ...           WD         Normal    136000
1451  1452          20       RL    ...          New        Partial    287090
1452  1453         180       RM    ...           WD         Normal    145000
1453  1454          20       RL    ...           WD        Abnorml     84500
1454  1455          20       FV    ...           WD         Normal    185000
1455  1456          60       RL    ...           WD         Normal    175000
1456  1457          20       RL    ...           WD         Normal    210000
1457  1458          70       RL    ...           WD         Normal    266500
1458  1459          20       RL    ...           WD         Normal    142125
1459  1460          20       RL    ...           WD         Normal    147500

[1460 rows x 76 columns]>"
530,219.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,188.0
539,479.0
540,584.0
541,72.0
542,0.0
543,182.0
544,0.0
545,178.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,250.0
553,0.0
554,292.0
555,0.0
556,0.0
557,0.0
558,0.0
559,18.0
560,180.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,245.0
567,168.0
568,0.0
569,0.0
570,108.0
571,207.0
572,0.0
573,0.0
574,82.0
575,0.0
576,0.0
577,97.0
578,0.0
579,335.0
580,85.0
581,306.0
582,104.0
583,0.0
584,0.0
585,208.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,420.0
592,0.0
593,170.0
594,0.0
595,238.0
596,0.0
597,72.0
598,459.0
599,0.0
600,280.0
601,0.0
602,0.0
603,0.0
604,99.0
605,176.0
606,0.0
607,0.0
608,0.0
609,192.0
610,204.0
611,233.0
612,108.0
613,0.0
614,0.0
615,156.0
616,0.0
617,0.0
618,452.0
619,226.0
620,0.0
621,0.0
622,153.0
623,513.0
624,288.0
625,261.0
626,0.0
627,164.0
628,192.0
629,259.0
630,0.0
631,108.0
632,209.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,472.0
641,0.0
642,0.0
643,263.0
644,162.0
645,0.0
646,0.0
647,216.0
648,351.0
649,0.0
650,"<bound method DataFrame.median of         Id  MSSubClass MSZoning    ...     SaleType  SaleCondition SalePrice
0        1          60       RL    ...           WD         Normal    208500
1        2          20       RL    ...           WD         Normal    181500
2        3          60       RL    ...           WD         Normal    223500
3        4          70       RL    ...           WD        Abnorml    140000
4        5          60       RL    ...           WD         Normal    250000
5        6          50       RL    ...           WD         Normal    143000
6        7          20       RL    ...           WD         Normal    307000
7        8          60       RL    ...           WD         Normal    200000
8        9          50       RM    ...           WD        Abnorml    129900
9       10         190       RL    ...           WD         Normal    118000
10      11          20       RL    ...           WD         Normal    129500
11      12          60       RL    ...          New        Partial    345000
12      13          20       RL    ...           WD         Normal    144000
13      14          20       RL    ...          New        Partial    279500
14      15          20       RL    ...           WD         Normal    157000
15      16          45       RM    ...           WD         Normal    132000
16      17          20       RL    ...           WD         Normal    149000
17      18          90       RL    ...           WD         Normal     90000
18      19          20       RL    ...           WD         Normal    159000
19      20          20       RL    ...          COD        Abnorml    139000
20      21          60       RL    ...          New        Partial    325300
21      22          45       RM    ...           WD         Normal    139400
22      23          20       RL    ...           WD         Normal    230000
23      24         120       RM    ...           WD         Normal    129900
24      25          20       RL    ...           WD         Normal    154000
25      26          20       RL    ...           WD         Normal    256300
26      27          20       RL    ...           WD         Normal    134800
27      28          20       RL    ...           WD         Normal    306000
28      29          20       RL    ...           WD         Normal    207500
29      30          30       RM    ...           WD         Normal     68500
...    ...         ...      ...    ...          ...            ...       ...
1430  1431          60       RL    ...           WD         Normal    192140
1431  1432         120       RL    ...           WD         Normal    143750
1432  1433          30       RL    ...           WD         Normal     64500
1433  1434          60       RL    ...           WD         Normal    186500
1434  1435          20       RL    ...           WD         Normal    160000
1435  1436          20       RL    ...          COD        Abnorml    174000
1436  1437          20       RL    ...           WD         Normal    120500
1437  1438          20       RL    ...          New        Partial    394617
1438  1439          20       RM    ...           WD         Normal    149700
1439  1440          60       RL    ...           WD         Normal    197000
1440  1441          70       RL    ...           WD         Normal    191000
1441  1442         120       RM    ...           WD         Normal    149300
1442  1443          60       FV    ...           WD         Normal    310000
1443  1444          30       RL    ...           WD         Normal    121000
1444  1445          20       RL    ...           WD         Normal    179600
1445  1446          85       RL    ...           WD         Normal    129000
1446  1447          20       RL    ...           WD         Normal    157900
1447  1448          60       RL    ...           WD         Normal    240000
1448  1449          50       RL    ...           WD         Normal    112000
1449  1450         180       RM    ...           WD        Abnorml     92000
1450  1451          90       RL    ...           WD         Normal    136000
1451  1452          20       RL    ...          New        Partial    287090
1452  1453         180       RM    ...           WD         Normal    145000
1453  1454          20       RL    ...           WD        Abnorml     84500
1454  1455          20       FV    ...           WD         Normal    185000
1455  1456          60       RL    ...           WD         Normal    175000
1456  1457          20       RL    ...           WD         Normal    210000
1457  1458          70       RL    ...           WD         Normal    266500
1458  1459          20       RL    ...           WD         Normal    142125
1459  1460          20       RL    ...           WD         Normal    147500

[1460 rows x 76 columns]>"
651,0.0
652,0.0
653,0.0
654,660.0
655,381.0
656,54.0
657,0.0
658,0.0
659,0.0
660,233.0
661,528.0
662,216.0
663,0.0
664,0.0
665,40.0
666,113.0
667,258.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,106.0
674,0.0
675,0.0
676,0.0
677,0.0
678,464.0
679,57.0
680,0.0
681,0.0
682,0.0
683,215.0
684,30.0
685,0.0
686,0.0
687,0.0
688,0.0
689,256.0
690,147.0
691,1170.0
692,293.0
693,0.0
694,0.0
695,72.0
696,0.0
697,0.0
698,0.0
699,0.0
700,630.0
701,168.0
702,466.0
703,0.0
704,109.0
705,0.0
706,351.0
707,176.0
708,0.0
709,41.0
710,0.0
711,0.0
712,0.0
713,160.0
714,289.0
715,174.0
716,0.0
717,0.0
718,651.0
719,0.0
720,0.0
721,169.0
722,0.0
723,0.0
724,340.0
725,0.0
726,260.0
727,82.0
728,95.0
729,0.0
730,0.0
731,442.0
732,202.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,108.0
743,0.0
744,0.0
745,289.0
746,0.0
747,0.0
748,338.0
749,0.0
750,0.0
751,0.0
752,0.0
753,178.0
754,0.0
755,894.0
756,0.0
757,328.0
758,360.0
759,513.0
760,0.0
761,0.0
762,0.0
763,673.0
764,0.0
765,284.0
766,42.0
767,0.0
768,0.0
769,603.0
770,0.0
771,0.0
772,0.0
773,1.0
774,375.0
775,320.0
776,240.0
777,0.0
778,320.0
779,90.0
780,38.0
781,0.0
782,0.0
783,104.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,157.0
790,11.0
791,0.0
792,0.0
793,140.0
794,0.0
795,130.0
796,148.0
797,0.0
798,860.0
799,252.0
800,0.0
801,0.0
802,0.0
803,424.0
804,0.0
805,256.0
806,0.0
807,0.0
808,1047.0
809,0.0
810,99.0
811,169.0
812,0.0
813,243.0
814,0.0
815,442.0
816,0.0
817,148.0
818,80.0
819,128.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,816.0
826,0.0
827,0.0
828,0.0
829,0.0
830,387.0
831,0.0
832,223.0
833,180.0
834,136.0
835,0.0
836,0.0
837,158.0
838,0.0
839,0.0
840,0.0
841,0.0
842,183.0
843,0.0
844,0.0
845,0.0
846,137.0
847,0.0
848,0.0
849,360.0
850,170.0
851,40.0
852,0.0
853,115.0
854,0.0
855,0.0
856,0.0
857,0.0
858,189.0
859,220.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,76.0
866,274.0
867,0.0
868,0.0
869,246.0
870,0.0
871,116.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,216.0
878,0.0
879,90.0
880,0.0
881,117.0
882,0.0
883,0.0
884,60.0
885,60.0
886,122.0
887,0.0
888,0.0
889,90.0
890,0.0
891,92.0
892,0.0
893,0.0
894,0.0
895,415.0
896,0.0
897,0.0
898,760.0
899,0.0
900,0.0
901,0.0
902,0.0
903,27.0
904,75.0
905,110.0
906,208.0
907,0.0
908,0.0
909,0.0
910,361.0
911,0.0
912,0.0
913,0.0
914,76.0
915,80.0
916,0.0
917,0.0
918,0.0
919,0.0
920,105.0
921,0.0
922,0.0
923,0.0
924,157.0
925,0.0
926,340.0
927,342.0
928,0.0
929,285.0
930,0.0
931,0.0
932,302.0
933,210.0
934,0.0
935,108.0
936,"<bound method DataFrame.median of         Id  MSSubClass MSZoning    ...     SaleType  SaleCondition SalePrice
0        1          60       RL    ...           WD         Normal    208500
1        2          20       RL    ...           WD         Normal    181500
2        3          60       RL    ...           WD         Normal    223500
3        4          70       RL    ...           WD        Abnorml    140000
4        5          60       RL    ...           WD         Normal    250000
5        6          50       RL    ...           WD         Normal    143000
6        7          20       RL    ...           WD         Normal    307000
7        8          60       RL    ...           WD         Normal    200000
8        9          50       RM    ...           WD        Abnorml    129900
9       10         190       RL    ...           WD         Normal    118000
10      11          20       RL    ...           WD         Normal    129500
11      12          60       RL    ...          New        Partial    345000
12      13          20       RL    ...           WD         Normal    144000
13      14          20       RL    ...          New        Partial    279500
14      15          20       RL    ...           WD         Normal    157000
15      16          45       RM    ...           WD         Normal    132000
16      17          20       RL    ...           WD         Normal    149000
17      18          90       RL    ...           WD         Normal     90000
18      19          20       RL    ...           WD         Normal    159000
19      20          20       RL    ...          COD        Abnorml    139000
20      21          60       RL    ...          New        Partial    325300
21      22          45       RM    ...           WD         Normal    139400
22      23          20       RL    ...           WD         Normal    230000
23      24         120       RM    ...           WD         Normal    129900
24      25          20       RL    ...           WD         Normal    154000
25      26          20       RL    ...           WD         Normal    256300
26      27          20       RL    ...           WD         Normal    134800
27      28          20       RL    ...           WD         Normal    306000
28      29          20       RL    ...           WD         Normal    207500
29      30          30       RM    ...           WD         Normal     68500
...    ...         ...      ...    ...          ...            ...       ...
1430  1431          60       RL    ...           WD         Normal    192140
1431  1432         120       RL    ...           WD         Normal    143750
1432  1433          30       RL    ...           WD         Normal     64500
1433  1434          60       RL    ...           WD         Normal    186500
1434  1435          20       RL    ...           WD         Normal    160000
1435  1436          20       RL    ...          COD        Abnorml    174000
1436  1437          20       RL    ...           WD         Normal    120500
1437  1438          20       RL    ...          New        Partial    394617
1438  1439          20       RM    ...           WD         Normal    149700
1439  1440          60       RL    ...           WD         Normal    197000
1440  1441          70       RL    ...           WD         Normal    191000
1441  1442         120       RM    ...           WD         Normal    149300
1442  1443          60       FV    ...           WD         Normal    310000
1443  1444          30       RL    ...           WD         Normal    121000
1444  1445          20       RL    ...           WD         Normal    179600
1445  1446          85       RL    ...           WD         Normal    129000
1446  1447          20       RL    ...           WD         Normal    157900
1447  1448          60       RL    ...           WD         Normal    240000
1448  1449          50       RL    ...           WD         Normal    112000
1449  1450         180       RM    ...           WD        Abnorml     92000
1450  1451          90       RL    ...           WD         Normal    136000
1451  1452          20       RL    ...          New        Partial    287090
1452  1453         180       RM    ...           WD         Normal    145000
1453  1454          20       RL    ...           WD        Abnorml     84500
1454  1455          20       FV    ...           WD         Normal    185000
1455  1456          60       RL    ...           WD         Normal    175000
1456  1457          20       RL    ...           WD         Normal    210000
1457  1458          70       RL    ...           WD         Normal    266500
1458  1459          20       RL    ...           WD         Normal    142125
1459  1460          20       RL    ...           WD         Normal    147500

[1460 rows x 76 columns]>"
937,0.0
938,0.0
939,0.0
940,0.0
941,298.0
942,0.0
943,0.0
944,541.0
945,0.0
946,128.0
947,236.0
948,144.0
949,0.0
950,0.0
951,0.0
952,0.0
953,232.0
954,250.0
955,423.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,424.0
962,0.0
963,0.0
964,44.0
965,0.0
966,0.0
967,151.0
968,0.0
969,105.0
970,0.0
971,106.0
972,0.0
973,"<bound method DataFrame.median of         Id  MSSubClass MSZoning    ...     SaleType  SaleCondition SalePrice
0        1          60       RL    ...           WD         Normal    208500
1        2          20       RL    ...           WD         Normal    181500
2        3          60       RL    ...           WD         Normal    223500
3        4          70       RL    ...           WD        Abnorml    140000
4        5          60       RL    ...           WD         Normal    250000
5        6          50       RL    ...           WD         Normal    143000
6        7          20       RL    ...           WD         Normal    307000
7        8          60       RL    ...           WD         Normal    200000
8        9          50       RM    ...           WD        Abnorml    129900
9       10         190       RL    ...           WD         Normal    118000
10      11          20       RL    ...           WD         Normal    129500
11      12          60       RL    ...          New        Partial    345000
12      13          20       RL    ...           WD         Normal    144000
13      14          20       RL    ...          New        Partial    279500
14      15          20       RL    ...           WD         Normal    157000
15      16          45       RM    ...           WD         Normal    132000
16      17          20       RL    ...           WD         Normal    149000
17      18          90       RL    ...           WD         Normal     90000
18      19          20       RL    ...           WD         Normal    159000
19      20          20       RL    ...          COD        Abnorml    139000
20      21          60       RL    ...          New        Partial    325300
21      22          45       RM    ...           WD         Normal    139400
22      23          20       RL    ...           WD         Normal    230000
23      24         120       RM    ...           WD         Normal    129900
24      25          20       RL    ...           WD         Normal    154000
25      26          20       RL    ...           WD         Normal    256300
26      27          20       RL    ...           WD         Normal    134800
27      28          20       RL    ...           WD         Normal    306000
28      29          20       RL    ...           WD         Normal    207500
29      30          30       RM    ...           WD         Normal     68500
...    ...         ...      ...    ...          ...            ...       ...
1430  1431          60       RL    ...           WD         Normal    192140
1431  1432         120       RL    ...           WD         Normal    143750
1432  1433          30       RL    ...           WD         Normal     64500
1433  1434          60       RL    ...           WD         Normal    186500
1434  1435          20       RL    ...           WD         Normal    160000
1435  1436          20       RL    ...          COD        Abnorml    174000
1436  1437          20       RL    ...           WD         Normal    120500
1437  1438          20       RL    ...          New        Partial    394617
1438  1439          20       RM    ...           WD         Normal    149700
1439  1440          60       RL    ...           WD         Normal    197000
1440  1441          70       RL    ...           WD         Normal    191000
1441  1442         120       RM    ...           WD         Normal    149300
1442  1443          60       FV    ...           WD         Normal    310000
1443  1444          30       RL    ...           WD         Normal    121000
1444  1445          20       RL    ...           WD         Normal    179600
1445  1446          85       RL    ...           WD         Normal    129000
1446  1447          20       RL    ...           WD         Normal    157900
1447  1448          60       RL    ...           WD         Normal    240000
1448  1449          50       RL    ...           WD         Normal    112000
1449  1450         180       RM    ...           WD        Abnorml     92000
1450  1451          90       RL    ...           WD         Normal    136000
1451  1452          20       RL    ...          New        Partial    287090
1452  1453         180       RM    ...           WD         Normal    145000
1453  1454          20       RL    ...           WD        Abnorml     84500
1454  1455          20       FV    ...           WD         Normal    185000
1455  1456          60       RL    ...           WD         Normal    175000
1456  1457          20       RL    ...           WD         Normal    210000
1457  1458          70       RL    ...           WD         Normal    266500
1458  1459          20       RL    ...           WD         Normal    142125
1459  1460          20       RL    ...           WD         Normal    147500

[1460 rows x 76 columns]>"
974,0.0
975,0.0
976,0.0
